mode,family_id,scenario_id,parameter_sample,seed,run,arm_id,run_id,generated_frame_count,completed_frame_count,incomplete_frame_count,deadline_miss_count,all_generated_deadline_miss_rate,all_generated_censored_mean_us,completed_frame_hf7_p99_supported,completed_frame_hf7_p99_us,sender_airtime_us,background_throughput_mbps
adaptive,video_workload,video-workload-qualification-p20,20,21116,1,score_aware_t2_v2,e3ecc020eca7ce2aa8a6,2700,2693,7,7,0.0025925925925925925,1742.49,True,8781.8,3389742.0,26.31488
adaptive,video_workload,video-workload-qualification-p20,20,21116,1,distributional_shadow_t2,ecc6b8c923aecf04850e,2700,2696,4,4,0.0014814814814814814,1651.9222222222222,True,7485.600000000057,3587784.0,26.31488
adaptive,video_workload,video-workload-qualification-p21,21,21117,1,str_mlo_nmaxinflights_1,13e4d33f50cdb56b1849,1800,1776,24,24,0.013333333333333334,3002.947777777778,True,18536.5,2793427.0,26.27072
adaptive,video_workload,video-workload-qualification-p21,21,21117,1,score_aware_t2_v2,522cf352b3076b0e14b7,1800,1782,18,18,0.01,3081.4983333333334,True,16465.880000000012,3522572.0,26.27056
adaptive,video_workload,video-workload-qualification-p21,21,21117,1,distributional_shadow_t2,9845532e247c6456c682,1800,1783,17,17,0.009444444444444445,2919.1111111111113,True,14471.340000000017,3588745.0,26.27056
adaptive,video_workload,video-workload-qualification-p21,21,21118,1,str_mlo_nmaxinflights_1,602635090a9af3fb8df6,1800,1779,21,21,0.011666666666666667,3272.6494444444443,True,18928.100000000006,2787320.0,26.4248
adaptive,video_workload,video-workload-qualification-p21,21,21118,1,score_aware_t2_v2,e0e29c13f16116a718d4,1800,1786,14,14,0.0077777777777777776,3160.1766666666667,True,17103.200000000033,3567588.0,26.42656
adaptive,video_workload,video-workload-qualification-p21,21,21118,1,distributional_shadow_t2,9f301d0efaa1f20a673c,1800,1783,17,17,0.009444444444444445,3158.9055555555556,True,17637.640000000087,3622248.0,26.42656
adaptive,video_workload,video-workload-qualification-p21,21,21119,1,str_mlo_nmaxinflights_1,249d4072ff0a8fa82b33,1800,1791,9,9,0.005,2171.793888888889,True,12879.29999999992,2419438.0,27.14016
adaptive,video_workload,video-workload-qualification-p21,21,21119,1,score_aware_t2_v2,f3a7065aa5ca18254c49,1800,1799,1,1,0.0005555555555555556,1529.1255555555556,True,7262.819999999996,2097295.0,27.1432
adaptive,video_workload,video-workload-qualification-p21,21,21119,1,distributional_shadow_t2,69beb9a49a6816520713,1800,1799,1,1,0.0005555555555555556,1470.0472222222222,True,5970.42,2353112.0,27.14448
adaptive,video_workload,video-workload-qualification-p21,21,21120,1,str_mlo_nmaxinflights_1,094070a8d77ef8567673,1800,1766,34,34,0.01888888888888889,3188.2483333333334,True,19036.299999999996,2814347.0,26.61856
adaptive,video_workload,video-workload-qualification-p21,21,21120,1,score_aware_t2_v2,1f83e2358245095c6cf6,1800,1781,19,19,0.010555555555555556,3428.3333333333335,True,17411.60000000003,3846178.0,26.61664
adaptive,video_workload,video-workload-qualification-p21,21,21120,1,distributional_shadow_t2,508f5941a24ee5050483,1800,1787,13,13,0.007222222222222222,3367.822777777778,True,16659.07999999999,3840924.0,26.61664
adaptive,video_workload,video-workload-qualification-p22,22,21121,1,str_mlo_nmaxinflights_1,616f67ad228df3146ae8,2700,2682,18,18,0.006666666666666667,2313.645925925926,True,12104.90000000001,4147142.0,27.51136
adaptive,video_workload,video-workload-qualification-p22,22,21121,1,score_aware_t2_v2,a6b59d9a96fa0d13f1d4,2700,2684,16,16,0.005925925925925926,2409.467777777778,True,13712.040000000015,4763740.0,27.51008
adaptive,video_workload,video-workload-qualification-p22,22,21121,1,distributional_shadow_t2,ef12dee0a15f249b8e36,2700,2687,13,13,0.004814814814814815,2374.9181481481482,True,13186.199999999926,4710797.0,27.50976
adaptive,video_workload,video-workload-qualification-p22,22,21122,1,str_mlo_nmaxinflights_1,08192368d4ec62a3d4b7,2700,2614,86,86,0.03185185185185185,3995.3144444444442,True,17138.899999999994,5390608.0,26.21632
adaptive,video_workload,video-workload-qualification-p22,22,21122,1,score_aware_t2_v2,df177f2c404ef0079cb8,2700,2628,72,72,0.02666666666666667,3996.755925925926,True,17736.990000000005,6274187.0,26.21616
adaptive,video_workload,video-workload-qualification-p22,22,21122,1,distributional_shadow_t2,d778c33b9d0ebf85b8b5,2700,2627,73,73,0.027037037037037037,4038.658148148148,True,17515.799999999996,6300413.0,26.2152
adaptive,video_workload,video-workload-qualification-p22,22,21123,1,str_mlo_nmaxinflights_1,7d157f9cf2bd5106dd7a,2700,2696,4,4,0.0014814814814814814,1532.1692592592592,True,6807.200000000008,3355098.0,26.47088
adaptive,video_workload,video-workload-qualification-p22,22,21123,1,score_aware_t2_v2,6c1b78d8452db13503ef,2700,2695,5,5,0.001851851851851852,1702.7185185185185,True,6545.159999999995,3684035.0,26.47088
adaptive,video_workload,video-workload-qualification-p22,22,21123,1,distributional_shadow_t2,4caecb0da84c81950ee3,2700,2696,4,4,0.0014814814814814814,1655.2514814814815,True,6027.050000000011,3828523.0,26.47088
adaptive,video_workload,video-workload-qualification-p22,22,21124,1,str_mlo_nmaxinflights_1,6db82f32867c939f8935,2700,2601,99,99,0.03666666666666667,3803.9948148148146,True,17590.0,5826557.0,26.98976
adaptive,video_workload,video-workload-qualification-p22,22,21124,1,score_aware_t2_v2,924345fd74a93e443b5f,2700,2479,221,221,0.08185185185185186,5529.293703703704,True,18503.63999999999,8229272.0,26.98416
adaptive,video_workload,video-workload-qualification-p22,22,21124,1,distributional_shadow_t2,8ee8a98e028af47970f9,2700,2503,197,197,0.07296296296296297,5525.888518518518,True,19792.46,8219963.0,26.98624
adaptive,video_workload,video-workload-qualification-p23,23,21125,1,str_mlo_nmaxinflights_1,ba86d1fd85a98ec736ce,1440,1435,5,5,0.003472222222222222,1355.0472222222222,True,9925.320000000012,1118998.0,26.6408
adaptive,video_workload,video-workload-qualification-p23,23,21125,1,score_aware_t2_v2,dfaac1d726a22ea4c67f,1440,1439,1,1,0.0006944444444444445,1231.0083333333334,True,7178.4199999999955,1107484.0,26.63728
adaptive,video_workload,video-workload-qualification-p23,23,21125,1,distributional_shadow_t2,eac7b1de7bcc79014e17,1440,1439,1,1,0.0006944444444444445,1178.6583333333333,True,6066.079999999991,1284296.0,26.6368
adaptive,video_workload,video-workload-qualification-p23,23,21126,1,str_mlo_nmaxinflights_1,f8c7e24d175a567d780b,1440,1433,7,7,0.004861111111111111,1932.2895833333334,True,12986.280000000079,1482557.0,25.8416
adaptive,video_workload,video-workload-qualification-p23,23,21126,1,score_aware_t2_v2,0e970df5b38b7772ae7e,1440,1432,8,8,0.005555555555555556,2360.9861111111113,True,16807.040000000034,1884464.0,25.83664
adaptive,video_workload,video-workload-qualification-p23,23,21126,1,distributional_shadow_t2,f54593efa07098117523,1440,1439,1,1,0.0006944444444444445,1706.8368055555557,True,9429.099999999955,1984317.0,25.83664
adaptive,video_workload,video-workload-qualification-p23,23,21127,1,str_mlo_nmaxinflights_1,35d7becadf2572529d26,1440,1424,16,16,0.011111111111111112,2488.4256944444446,True,19344.57,1770729.0,27.38864
adaptive,video_workload,video-workload-qualification-p23,23,21127,1,score_aware_t2_v2,cb82f7e76e2ab9a1930f,1440,1427,13,13,0.009027777777777777,3055.0694444444443,True,20516.78,2465050.0,27.38752
adaptive,video_workload,video-workload-qualification-p23,23,21127,1,distributional_shadow_t2,59532a2fb1cd33660f1c,1440,1434,6,6,0.004166666666666667,2293.4347222222223,True,12213.510000000011,2609932.0,27.38752
adaptive,video_workload,video-workload-qualification-p23,23,21128,1,str_mlo_nmaxinflights_1,4780b16896bf660422e4,1440,1439,1,1,0.0006944444444444445,1341.7701388888888,True,8885.039999999974,1162033.0,26.07888
adaptive,video_workload,video-workload-qualification-p23,23,21128,1,score_aware_t2_v2,5993d87ab4d9e10b92c5,1440,1440,0,0,0.0,1001.3541666666666,True,5492.289999999992,1001179.0,26.07776
adaptive,video_workload,video-workload-qualification-p23,23,21128,1,distributional_shadow_t2,e96b809dce5a428a0f91,1440,1440,0,0,0.0,962.7243055555556,True,4077.319999999989,1115376.0,26.07776
adaptive,legacy_coexistence,legacy-coexistence-qualification-p16,16,21129,1,str_mlo_nmaxinflights_1,c4e317db34996d799557,1800,1697,103,103,0.05722222222222222,6727.586666666667,True,28756.0,5415403.0,26.74592
adaptive,legacy_coexistence,legacy-coexistence-qualification-p16,16,21129,1,score_aware_t2_v2,1731c4ae4ffb4d361476,1800,1705,95,95,0.05277777777777778,6350.018333333333,True,29428.200000000015,5059926.0,26.73648
adaptive,legacy_coexistence,legacy-coexistence-qualification-p16,16,21129,1,distributional_shadow_t2,935a14da76623cdb41ff,1800,1731,69,69,0.03833333333333333,5954.314444444444,True,28189.800000000003,5620010.0,26.73648
adaptive,legacy_coexistence,legacy-coexistence-qualification-p16,16,21130,1,str_mlo_nmaxinflights_1,6f542084417f15c3fd7e,1800,1786,14,14,0.0077777777777777776,3353.842777777778,True,20099.650000000052,3422408.0,26.35264
adaptive,legacy_coexistence,legacy-coexistence-qualification-p16,16,21130,1,score_aware_t2_v2,974c68b607b266c8ca57,1800,1786,14,14,0.0077777777777777776,3366.1133333333332,True,18120.80000000005,3843807.0,26.35408
adaptive,legacy_coexistence,legacy-coexistence-qualification-p16,16,21130,1,distributional_shadow_t2,c6f07b8b50e5be463117,1800,1790,10,10,0.005555555555555556,3315.1838888888888,True,18158.749999999887,3938855.0,26.3544
adaptive,legacy_coexistence,legacy-coexistence-qualification-p16,16,21131,1,str_mlo_nmaxinflights_1,ff7ccc37906e6a521961,1800,1702,98,98,0.05444444444444444,6162.371666666667,True,27674.210000000003,4301997.0,26.33776
adaptive,legacy_coexistence,legacy-coexistence-qualification-p16,16,21131,1,score_aware_t2_v2,ff9f58b58d18917f3f74,1800,1643,157,157,0.08722222222222223,8192.93888888889,True,29391.959999999985,6587608.0,26.33824
adaptive,legacy_coexistence,legacy-coexistence-qualification-p16,16,21131,1,distributional_shadow_t2,7b0a14fe4594ca301672,1800,1655,145,145,0.08055555555555556,8133.443333333334,True,29479.800000000003,6499904.0,26.33696
adaptive,legacy_coexistence,legacy-coexistence-qualification-p16,16,21132,1,str_mlo_nmaxinflights_1,2200e3ad64cca958cf86,1800,1737,63,63,0.035,5307.1016666666665,True,25471.43999999992,5345904.0,26.82496
adaptive,legacy_coexistence,legacy-coexistence-qualification-p16,16,21132,1,score_aware_t2_v2,c7cb71c43d4f202433b5,1800,1715,85,85,0.04722222222222222,4307.514444444444,True,19682.099999999977,4926596.0,26.82608
adaptive,legacy_coexistence,legacy-coexistence-qualification-p16,16,21132,1,distributional_shadow_t2,eaa5185156e3a4b9fad7,1800,1770,30,30,0.016666666666666666,3611.818333333333,True,20225.009999999947,5847917.0,26.82608
adaptive,legacy_coexistence,legacy-coexistence-qualification-p17,17,21133,1,str_mlo_nmaxinflights_1,087de1e242df4f8b66b5,1800,1183,617,617,0.3427777777777778,16071.698333333334,True,31208.640000000032,5645090.0,26.97296
adaptive,legacy_coexistence,legacy-coexistence-qualification-p17,17,21133,1,score_aware_t2_v2,b9db86df22bb7d23c75e,1800,486,1314,1314,0.73,27223.32277777778,True,32503.149999999998,10425004.0,26.94288
adaptive,legacy_coexistence,legacy-coexistence-qualification-p17,17,21133,1,distributional_shadow_t2,78ac12821ea1156f24d3,1800,451,1349,1349,0.7494444444444445,27801.661111111112,True,32432.0,10431668.0,26.94208
adaptive,legacy_coexistence,legacy-coexistence-qualification-p17,17,21134,1,str_mlo_nmaxinflights_1,12520925990c1ef33ec7,1800,1481,319,319,0.17722222222222223,10696.335555555555,True,31493.200000000004,4372757.0,26.64032
adaptive,legacy_coexistence,legacy-coexistence-qualification-p17,17,21134,1,score_aware_t2_v2,abc9865dc43939c8f26d,1800,1390,410,410,0.22777777777777777,13701.334444444445,True,30897.889999999978,5204223.0,26.6376
adaptive,legacy_coexistence,legacy-coexistence-qualification-p17,17,21134,1,distributional_shadow_t2,a074be21c022d47181e3,1800,1434,366,366,0.20333333333333334,13189.353333333333,True,31074.900000000005,5289443.0,26.63472
adaptive,legacy_coexistence,legacy-coexistence-qualification-p17,17,21135,1,str_mlo_nmaxinflights_1,df065d8e4035037cca7e,1800,1306,494,494,0.27444444444444444,14464.42111111111,True,31596.25,6274432.0,26.16608
adaptive,legacy_coexistence,legacy-coexistence-qualification-p17,17,21135,1,score_aware_t2_v2,452ebfe7a16cc23df4c3,1800,869,931,931,0.5172222222222222,22415.39,True,31955.43999999999,8428830.0,26.172
adaptive,legacy_coexistence,legacy-coexistence-qualification-p17,17,21135,1,distributional_shadow_t2,fc19465eb119404a4546,1800,886,914,914,0.5077777777777778,22190.382222222222,True,31933.449999999997,8354667.0,26.16976
adaptive,legacy_coexistence,legacy-coexistence-qualification-p17,17,21136,1,str_mlo_nmaxinflights_1,4c3a062f70299ece57cc,1800,935,865,865,0.48055555555555557,20847.806111111113,True,32348.64,8463759.0,27.78224
adaptive,legacy_coexistence,legacy-coexistence-qualification-p17,17,21136,1,score_aware_t2_v2,3a00773db49339a4d012,1800,409,1391,1391,0.7727777777777778,28707.525,True,33011.32000000001,10580667.0,27.59664
adaptive,legacy_coexistence,legacy-coexistence-qualification-p17,17,21136,1,distributional_shadow_t2,5a7a91fd3eb994e4f629,1800,411,1389,1389,0.7716666666666666,28665.353333333333,True,33031.6,11490676.0,27.60048
adaptive,legacy_coexistence,legacy-coexistence-qualification-p18,18,21137,1,str_mlo_nmaxinflights_1,3ed912135a3118b576ff,1800,1593,207,207,0.115,9427.795,True,30974.879999999997,5534610.0,27.68256
adaptive,legacy_coexistence,legacy-coexistence-qualification-p18,18,21137,1,score_aware_t2_v2,1e6f6ab0ed2660bae564,1800,1318,482,482,0.2677777777777778,16099.935555555556,True,32145.819999999992,6964407.0,27.68256
adaptive,legacy_coexistence,legacy-coexistence-qualification-p18,18,21137,1,distributional_shadow_t2,7048be709b319cd32259,1800,1348,452,452,0.2511111111111111,15496.006666666666,True,32076.38,7289220.0,27.68192
adaptive,legacy_coexistence,legacy-coexistence-qualification-p18,18,21138,1,str_mlo_nmaxinflights_1,19e8013e2cad95068a23,1800,1571,229,229,0.1272222222222222,9370.636666666667,True,30811.5,5128714.0,25.60624
adaptive,legacy_coexistence,legacy-coexistence-qualification-p18,18,21138,1,score_aware_t2_v2,ae315435a50207486cc9,1800,1263,537,537,0.29833333333333334,16742.818888888887,True,32422.619999999995,7065145.0,25.6
adaptive,legacy_coexistence,legacy-coexistence-qualification-p18,18,21138,1,distributional_shadow_t2,abcbb99a2634771b4136,1800,1299,501,501,0.2783333333333333,16068.087222222222,True,32203.239999999998,7045988.0,25.5976
adaptive,legacy_coexistence,legacy-coexistence-qualification-p18,18,21139,1,str_mlo_nmaxinflights_1,7b9af3d56034de3d7354,1800,1510,290,290,0.16111111111111112,10546.177222222223,True,31276.140000000014,4894905.0,26.01072
adaptive,legacy_coexistence,legacy-coexistence-qualification-p18,18,21139,1,score_aware_t2_v2,4f9ceea29ebac29f6a7c,1800,1475,325,325,0.18055555555555555,12107.313333333334,True,31570.300000000003,5151555.0,26.0112
adaptive,legacy_coexistence,legacy-coexistence-qualification-p18,18,21139,1,distributional_shadow_t2,4a64741dd5294292950a,1800,1489,311,311,0.17277777777777778,12045.423888888889,True,31546.96,5171526.0,26.00992
adaptive,legacy_coexistence,legacy-coexistence-qualification-p18,18,21140,1,str_mlo_nmaxinflights_1,0b9eb7a61f9f41d0680e,1800,1503,297,297,0.165,10375.576111111111,True,31046.640000000007,5416494.0,26.87072
adaptive,legacy_coexistence,legacy-coexistence-qualification-p18,18,21140,1,score_aware_t2_v2,a2cee9deb75ae20e30a4,1800,1144,656,656,0.36444444444444446,17887.32888888889,True,31820.349999999984,8122356.0,26.86544
adaptive,legacy_coexistence,legacy-coexistence-qualification-p18,18,21140,1,distributional_shadow_t2,eb9e9bb91809ee2a6ba8,1800,1105,695,695,0.3861111111111111,18690.79388888889,True,31674.160000000003,7967818.0,26.86416
adaptive,legacy_coexistence,legacy-coexistence-qualification-p19,19,21141,1,str_mlo_nmaxinflights_1,d11525a213a481d39a58,1800,1762,38,38,0.021111111111111112,4117.035,True,23819.91999999992,3631633.0,26.80912
adaptive,legacy_coexistence,legacy-coexistence-qualification-p19,19,21141,1,score_aware_t2_v2,e0ce5026b5dc60703bad,1800,1698,102,102,0.056666666666666664,6654.795,True,28877.149999999994,4943557.0,26.82032
adaptive,legacy_coexistence,legacy-coexistence-qualification-p19,19,21141,1,distributional_shadow_t2,65eccf66b52b09b3acce,1800,1712,88,88,0.04888888888888889,6546.210555555555,True,28388.50999999993,4884580.0,26.82304
adaptive,legacy_coexistence,legacy-coexistence-qualification-p19,19,21142,1,str_mlo_nmaxinflights_1,95e6bbbd821ff087778e,1800,1591,209,209,0.11611111111111111,8459.068888888889,True,29481.899999999994,4976916.0,25.49328
adaptive,legacy_coexistence,legacy-coexistence-qualification-p19,19,21142,1,score_aware_t2_v2,2f1704c93fafe182a5aa,1800,1209,591,591,0.3283333333333333,16542.86111111111,True,31744.880000000005,6493738.0,25.48656
adaptive,legacy_coexistence,legacy-coexistence-qualification-p19,19,21142,1,distributional_shadow_t2,f1dbff019f27990d77bd,1800,1268,532,532,0.29555555555555557,15526.24111111111,True,31296.119999999974,7010493.0,25.48128
adaptive,legacy_coexistence,legacy-coexistence-qualification-p19,19,21143,1,str_mlo_nmaxinflights_1,b50d30074a406a18d372,1800,1669,131,131,0.07277777777777777,6637.420555555555,True,30081.359999999986,4197345.0,26.45232
adaptive,legacy_coexistence,legacy-coexistence-qualification-p19,19,21143,1,score_aware_t2_v2,be3047285a9069bcb44b,1800,1760,40,40,0.022222222222222223,4784.56,True,28151.300000000003,3749306.0,26.45776
adaptive,legacy_coexistence,legacy-coexistence-qualification-p19,19,21143,1,distributional_shadow_t2,f9a2979809bc62f554fb,1800,1762,38,38,0.021111111111111112,4737.855,True,26284.949999999793,3792414.0,26.45696
adaptive,legacy_coexistence,legacy-coexistence-qualification-p19,19,21144,1,str_mlo_nmaxinflights_1,634e3b055f92c0c150d6,1800,1668,132,132,0.07333333333333333,6835.636111111111,True,29897.319999999963,4430862.0,27.18416
adaptive,legacy_coexistence,legacy-coexistence-qualification-p19,19,21144,1,score_aware_t2_v2,520107ebfe93b75e8999,1800,1458,342,342,0.19,12088.187777777777,True,31565.89,7212204.0,27.18336
adaptive,legacy_coexistence,legacy-coexistence-qualification-p19,19,21144,1,distributional_shadow_t2,d7b41c02d28c36f5ef4d,1800,1455,345,345,0.19166666666666668,12372.485555555555,True,31840.22,7160345.0,27.1768
adaptive,legacy_coexistence,legacy-coexistence-qualification-p20,20,21145,1,str_mlo_nmaxinflights_1,4edbff58d983650372b5,1800,1768,32,32,0.017777777777777778,3594.5827777777777,True,21001.29,3254175.0,27.19008
adaptive,legacy_coexistence,legacy-coexistence-qualification-p20,20,21145,1,score_aware_t2_v2,d04f2afb82d4941c14d6,1800,1656,144,144,0.08,6857.037777777778,True,28169.900000000038,4686873.0,27.1824
adaptive,legacy_coexistence,legacy-coexistence-qualification-p20,20,21145,1,distributional_shadow_t2,c4b723a53bfc83a08919,1800,1671,129,129,0.07166666666666667,6598.354444444444,True,27421.29999999998,4831974.0,27.18112
adaptive,legacy_coexistence,legacy-coexistence-qualification-p20,20,21146,1,str_mlo_nmaxinflights_1,9abd6fd8edf2ff27be42,1800,1677,123,123,0.06833333333333333,6249.81,True,26430.879999999997,4128330.0,26.78528
adaptive,legacy_coexistence,legacy-coexistence-qualification-p20,20,21146,1,score_aware_t2_v2,058d44260279e5d5ae6d,1800,1453,347,347,0.19277777777777777,11936.011666666667,True,30560.240000000005,7374196.0,26.77712
adaptive,legacy_coexistence,legacy-coexistence-qualification-p20,20,21146,1,distributional_shadow_t2,228ca0894a94b1843eb4,1800,1482,318,318,0.17666666666666667,11586.021111111111,True,31145.510000000013,7378208.0,26.77648
adaptive,legacy_coexistence,legacy-coexistence-qualification-p20,20,21147,1,str_mlo_nmaxinflights_1,0ee66a5f6b42044ba502,1800,1762,38,38,0.021111111111111112,3737.75,True,24640.00999999993,3598887.0,27.09312
adaptive,legacy_coexistence,legacy-coexistence-qualification-p20,20,21147,1,score_aware_t2_v2,fefba5b6513ff4086ace,1800,1662,138,138,0.07666666666666666,7122.401111111111,True,26461.579999999998,5849380.0,27.10112
adaptive,legacy_coexistence,legacy-coexistence-qualification-p20,20,21147,1,distributional_shadow_t2,2454047e62f813deec5e,1800,1629,171,171,0.095,8198.233888888888,True,28592.000000000007,5636715.0,27.10112
adaptive,legacy_coexistence,legacy-coexistence-qualification-p20,20,21148,1,str_mlo_nmaxinflights_1,fc3fa5e02b726079069c,1800,1798,2,2,0.0011111111111111111,1945.0483333333334,True,10482.169999999996,2384895.0,25.72064
adaptive,legacy_coexistence,legacy-coexistence-qualification-p20,20,21148,1,score_aware_t2_v2,aa75b302918c8fe7a3ee,1800,1789,11,11,0.006111111111111111,2804.5605555555558,True,17637.6,3110663.0,25.7168
adaptive,legacy_coexistence,legacy-coexistence-qualification-p20,20,21148,1,distributional_shadow_t2,a88076779d327a9e6188,1800,1789,11,11,0.006111111111111111,2721.003888888889,True,15080.599999999977,3146874.0,25.7168
adaptive,legacy_coexistence,legacy-coexistence-qualification-p21,21,21149,1,str_mlo_nmaxinflights_1,212f227c88f12e106414,1800,1423,377,377,0.20944444444444443,11455.527222222223,True,30144.319999999992,6242154.0,26.57648
adaptive,legacy_coexistence,legacy-coexistence-qualification-p21,21,21149,1,score_aware_t2_v2,80b69d11b0d6e68808b8,1800,856,944,944,0.5244444444444445,22210.95888888889,True,31438.85000000002,9973876.0,26.56128
adaptive,legacy_coexistence,legacy-coexistence-qualification-p21,21,21149,1,distributional_shadow_t2,3a6eaa2c096814afa40d,1800,943,857,857,0.4761111111111111,21047.190555555557,True,31205.180000000008,10478619.0,26.5576
adaptive,legacy_coexistence,legacy-coexistence-qualification-p21,21,21150,1,str_mlo_nmaxinflights_1,609cdee579728dc8d597,1800,1613,187,187,0.10388888888888889,8453.256111111112,True,29413.55999999999,4667296.0,23.31568
adaptive,legacy_coexistence,legacy-coexistence-qualification-p21,21,21150,1,score_aware_t2_v2,6e61aa303eff1bd5ef97,1800,1366,434,434,0.2411111111111111,13569.32888888889,True,32339.549999999996,5406082.0,26.83808
adaptive,legacy_coexistence,legacy-coexistence-qualification-p21,21,21150,1,distributional_shadow_t2,00ad4576a07134f2391a,1800,1366,434,434,0.2411111111111111,13693.780555555555,True,32215.149999999987,5574148.0,26.83744
adaptive,legacy_coexistence,legacy-coexistence-qualification-p21,21,21151,1,str_mlo_nmaxinflights_1,d83920ebff2fccc01e70,1800,1587,213,213,0.11833333333333333,8095.421111111111,True,29849.539999999943,4432529.0,27.4136
adaptive,legacy_coexistence,legacy-coexistence-qualification-p21,21,21151,1,score_aware_t2_v2,bbdfbf08102a0622ac25,1800,1033,767,767,0.4261111111111111,19725.466111111113,True,32272.199999999997,9495404.0,27.39872
adaptive,legacy_coexistence,legacy-coexistence-qualification-p21,21,21151,1,distributional_shadow_t2,330aab530d47461ea1e3,1800,997,803,803,0.4461111111111111,20577.550555555557,True,32223.2,9346488.0,27.39744
adaptive,legacy_coexistence,legacy-coexistence-qualification-p21,21,21152,1,str_mlo_nmaxinflights_1,2b0856af7c6b3a2b5ae3,1800,1773,27,27,0.015,3091.366666666667,True,18325.55999999999,2937782.0,22.05072
adaptive,legacy_coexistence,legacy-coexistence-qualification-p21,21,21152,1,score_aware_t2_v2,f4ae540bcf810038eb31,1800,1671,129,129,0.07166666666666667,7487.777777777777,True,29818.39999999999,4615785.0,26.72688
adaptive,legacy_coexistence,legacy-coexistence-qualification-p21,21,21152,1,distributional_shadow_t2,c58dfaf440ad82caf57e,1800,1657,143,143,0.07944444444444444,8053.376666666667,True,29895.680000000004,4467807.0,26.72928
adaptive,legacy_coexistence,legacy-coexistence-qualification-p22,22,21153,1,str_mlo_nmaxinflights_1,65abfc1124f7e443d22f,1800,99,1701,1701,0.945,32454.090555555555,False,,16641019.0,25.51328
adaptive,legacy_coexistence,legacy-coexistence-qualification-p22,22,21153,1,score_aware_t2_v2,3537df2c738e4a54f37e,1800,71,1729,1729,0.9605555555555556,32622.38888888889,False,,8663015.0,25.40864
adaptive,legacy_coexistence,legacy-coexistence-qualification-p22,22,21153,1,distributional_shadow_t2,4089f220f2438400bcfb,1800,68,1732,1732,0.9622222222222222,32657.93833333333,False,,9173766.0,25.4144
adaptive,legacy_coexistence,legacy-coexistence-qualification-p22,22,21154,1,str_mlo_nmaxinflights_1,dc9356634443e56a9028,1800,278,1522,1522,0.8455555555555555,30221.786666666667,True,32621.160000000003,11057900.0,26.21072
adaptive,legacy_coexistence,legacy-coexistence-qualification-p22,22,21154,1,score_aware_t2_v2,10490819ede00bedb617,1800,263,1537,1537,0.8538888888888889,30642.19,True,32654.68,6360432.0,24.93952
adaptive,legacy_coexistence,legacy-coexistence-qualification-p22,22,21154,1,distributional_shadow_t2,1cca109f9cebe3d5cf13,1800,274,1526,1526,0.8477777777777777,30538.745,True,32746.559999999998,7297554.0,24.91664
adaptive,legacy_coexistence,legacy-coexistence-qualification-p22,22,21155,1,str_mlo_nmaxinflights_1,25d4b838eccfc3fc8e2d,1800,194,1606,1606,0.8922222222222222,31344.81611111111,True,32254.929999999997,14443283.0,26.49088
adaptive,legacy_coexistence,legacy-coexistence-qualification-p22,22,21155,1,score_aware_t2_v2,7813f8b2dc5f3eb2580f,1800,79,1721,1721,0.9561111111111111,32500.61,False,,8445977.0,26.44672
adaptive,legacy_coexistence,legacy-coexistence-qualification-p22,22,21155,1,distributional_shadow_t2,41924b0389cf006641ef,1800,77,1723,1723,0.9572222222222222,32517.442222222224,False,,8507134.0,26.38192
adaptive,legacy_coexistence,legacy-coexistence-qualification-p22,22,21156,1,str_mlo_nmaxinflights_1,d00afd57d00384a58f03,1800,137,1663,1663,0.9238888888888889,32185.299444444445,True,33087.759999999995,14611024.0,26.32976
adaptive,legacy_coexistence,legacy-coexistence-qualification-p22,22,21156,1,score_aware_t2_v2,e43d92f9bf63d442fb0f,1800,89,1711,1711,0.9505555555555556,32440.56,False,,8824017.0,26.42688
adaptive,legacy_coexistence,legacy-coexistence-qualification-p22,22,21156,1,distributional_shadow_t2,9d28328f4ec6acdf3904,1800,95,1705,1705,0.9472222222222222,32358.41,False,,9263786.0,26.44112
adaptive,legacy_coexistence,legacy-coexistence-qualification-p23,23,21157,1,str_mlo_nmaxinflights_1,e5768598dfd1013c1d42,1800,1649,151,151,0.08388888888888889,8599.750555555556,True,30605.23999999999,6002344.0,26.44832
adaptive,legacy_coexistence,legacy-coexistence-qualification-p23,23,21157,1,score_aware_t2_v2,6bc732aac7b27a3335dd,1800,1601,199,199,0.11055555555555556,9559.677777777777,True,31050.0,5935078.0,26.44672
adaptive,legacy_coexistence,legacy-coexistence-qualification-p23,23,21157,1,distributional_shadow_t2,0b37dacc3dad925bd291,1800,1637,163,163,0.09055555555555556,8871.750555555556,True,30797.27999999997,6666424.0,26.44672
adaptive,legacy_coexistence,legacy-coexistence-qualification-p23,23,21158,1,str_mlo_nmaxinflights_1,ea883351c3e7c26e0565,1800,1741,59,59,0.03277777777777778,5188.0038888888885,True,26246.199999999997,3867608.0,27.11952
adaptive,legacy_coexistence,legacy-coexistence-qualification-p23,23,21158,1,score_aware_t2_v2,3a830fb883426c90eb0e,1800,1722,78,78,0.043333333333333335,6252.412777777778,True,26830.91,4910039.0,27.12944
adaptive,legacy_coexistence,legacy-coexistence-qualification-p23,23,21158,1,distributional_shadow_t2,2631183977625af6b437,1800,1704,96,96,0.05333333333333334,6911.074444444444,True,27928.13,4799414.0,27.12896
