family_id,scenario_id,mode,arm_id,all_generated_deadline_miss_rate,sender_airtime_us,background_throughput_mbps,all_generated_censored_mean_us
legacy_coexistence,legacy-coexistence-qualification-p17,adaptive,str_mlo_nmaxinflights_1,0.31875,6189009.5,26.8904,15520.065277777778
legacy_coexistence,legacy-coexistence-qualification-p17,adaptive,score_aware_t2_v2,0.5619444444444445,8659681.0,26.83728,23011.893055555556
legacy_coexistence,legacy-coexistence-qualification-p17,adaptive,distributional_shadow_t2,0.5580555555555555,8891613.5,26.83676,22961.6875
legacy_coexistence,legacy-coexistence-qualification-p18,fixed,str_mlo_nmaxinflights_1,0.13083333333333333,5549308.25,26.545160000000003,10030.08
legacy_coexistence,legacy-coexistence-qualification-p18,fixed,score_aware_t2_v2,0.2797222222222222,7370389.0,26.536360000000002,16045.787777777778
legacy_coexistence,legacy-coexistence-qualification-p18,fixed,distributional_shadow_t2,0.27652777777777776,7450001.75,26.53752,15999.720000000001
legacy_coexistence,legacy-coexistence-qualification-p18,adaptive,str_mlo_nmaxinflights_1,0.14208333333333334,5243680.75,26.542559999999998,9930.04625
legacy_coexistence,legacy-coexistence-qualification-p18,adaptive,score_aware_t2_v2,0.2777777777777778,6825865.75,26.5398,15709.349166666667
legacy_coexistence,legacy-coexistence-qualification-p18,adaptive,distributional_shadow_t2,0.27208333333333334,6868638.0,26.5384,15575.077916666667
legacy_coexistence,legacy-coexistence-qualification-p19,fixed,str_mlo_nmaxinflights_1,0.06166666666666667,4722157.5,26.49072,6638.260416666667
legacy_coexistence,legacy-coexistence-qualification-p19,fixed,score_aware_t2_v2,0.12444444444444444,6018301.75,25.51124,9480.898888888889
legacy_coexistence,legacy-coexistence-qualification-p19,fixed,distributional_shadow_t2,0.12305555555555556,6075551.0,25.511000000000003,9453.09375
legacy_coexistence,legacy-coexistence-qualification-p19,adaptive,str_mlo_nmaxinflights_1,0.07083333333333333,4309189.0,26.48472,6512.290138888889
legacy_coexistence,legacy-coexistence-qualification-p19,adaptive,score_aware_t2_v2,0.14930555555555555,5599701.25,26.487000000000002,10017.600972222222
legacy_coexistence,legacy-coexistence-qualification-p19,adaptive,distributional_shadow_t2,0.13930555555555557,5711958.0,26.48452,9795.698055555555
legacy_coexistence,legacy-coexistence-qualification-p20,fixed,str_mlo_nmaxinflights_1,0.027777777777777776,4157207.0,26.69588,4521.383333333333
legacy_coexistence,legacy-coexistence-qualification-p20,fixed,score_aware_t2_v2,0.08652777777777777,5778618.75,26.69312,7868.296249999999
legacy_coexistence,legacy-coexistence-qualification-p20,fixed,distributional_shadow_t2,0.08513888888888889,5771452.5,26.69256,7977.727916666667
legacy_coexistence,legacy-coexistence-qualification-p20,adaptive,str_mlo_nmaxinflights_1,0.02708333333333333,3341571.75,26.69728,3881.797777777778
legacy_coexistence,legacy-coexistence-qualification-p20,adaptive,score_aware_t2_v2,0.08888888888888889,5255278.0,26.69436,7180.002777777778
legacy_coexistence,legacy-coexistence-qualification-p20,adaptive,distributional_shadow_t2,0.08736111111111111,5248442.75,26.69388,7275.903333333333
legacy_coexistence,legacy-coexistence-qualification-p21,fixed,str_mlo_nmaxinflights_1,0.10611111111111111,4921778.75,26.90132,8428.542083333334
legacy_coexistence,legacy-coexistence-qualification-p21,fixed,score_aware_t2_v2,0.27152777777777776,6848287.75,26.88296,15114.398888888889
legacy_coexistence,legacy-coexistence-qualification-p21,fixed,distributional_shadow_t2,0.26916666666666667,6921091.25,26.882199999999997,15113.669166666667
legacy_coexistence,legacy-coexistence-qualification-p21,adaptive,str_mlo_nmaxinflights_1,0.11166666666666666,4569940.25,24.83912,7773.892777777778
legacy_coexistence,legacy-coexistence-qualification-p21,adaptive,score_aware_t2_v2,0.31583333333333335,7372786.75,26.881240000000002,15748.382916666667
legacy_coexistence,legacy-coexistence-qualification-p21,adaptive,distributional_shadow_t2,0.31069444444444444,7466765.5,26.88044,15842.974583333335
legacy_coexistence,legacy-coexistence-qualification-p22,fixed,str_mlo_nmaxinflights_1,0.8748611111111111,8069617.75,26.21296,30842.28111111111
legacy_coexistence,legacy-coexistence-qualification-p22,fixed,score_aware_t2_v2,0.8943055555555556,6520899.75,26.02268,31482.01375
legacy_coexistence,legacy-coexistence-qualification-p22,fixed,distributional_shadow_t2,0.8898611111111111,6835548.0,26.0014,31416.209305555556
legacy_coexistence,legacy-coexistence-qualification-p22,adaptive,str_mlo_nmaxinflights_1,0.9016666666666666,14188306.5,26.13616,31551.498194444444
legacy_coexistence,legacy-coexistence-qualification-p22,adaptive,score_aware_t2_v2,0.9302777777777778,8073360.25,25.80544,32051.437222222223
legacy_coexistence,legacy-coexistence-qualification-p22,adaptive,distributional_shadow_t2,0.928611111111111,8560560.0,25.788520000000002,32018.13388888889
legacy_coexistence,legacy-coexistence-qualification-p23,fixed,str_mlo_nmaxinflights_1,0.05694444444444444,5326218.25,26.8002,7098.315416666666
legacy_coexistence,legacy-coexistence-qualification-p23,fixed,score_aware_t2_v2,0.08805555555555555,6236970.75,26.79248,8936.350972222222
legacy_coexistence,legacy-coexistence-qualification-p23,fixed,distributional_shadow_t2,0.08069444444444444,6391215.25,26.7912,8696.570138888888
legacy_coexistence,legacy-coexistence-qualification-p23,adaptive,str_mlo_nmaxinflights_1,0.05333333333333334,4651954.75,26.79652,6560.943333333334
legacy_coexistence,legacy-coexistence-qualification-p23,adaptive,score_aware_t2_v2,0.08583333333333333,5321764.25,26.79308,8014.310694444444
legacy_coexistence,legacy-coexistence-qualification-p23,adaptive,distributional_shadow_t2,0.08041666666666666,5492436.5,26.79232,7954.389722222222
compound_shift,compound-shift-qualification-p16,fixed,str_mlo_nmaxinflights_1,0.39774305555555556,4359450.75,39.51072,21972.050520833334
compound_shift,compound-shift-qualification-p16,fixed,score_aware_t2_v2,0.5170138888888889,4855134.5,39.49224,27150.994791666668
compound_shift,compound-shift-qualification-p16,fixed,distributional_shadow_t2,0.4973958333333333,5128817.0,39.48332,26548.255729166667
compound_shift,compound-shift-qualification-p16,adaptive,str_mlo_nmaxinflights_1,0.41041666666666665,6544662.75,39.456,22439.063194444447
compound_shift,compound-shift-qualification-p16,adaptive,score_aware_t2_v2,0.6194444444444445,6312101.75,39.4022,29945.547569444447
compound_shift,compound-shift-qualification-p16,adaptive,distributional_shadow_t2,0.5782986111111111,7039672.0,39.202400000000004,28605.936458333334
compound_shift,compound-shift-qualification-p17,fixed,str_mlo_nmaxinflights_1,0.07680555555555556,4165884.0,29.50524,6793.791527777777
compound_shift,compound-shift-qualification-p17,fixed,score_aware_t2_v2,0.22083333333333333,5784886.75,28.33232,12741.930972222222
compound_shift,compound-shift-qualification-p17,fixed,distributional_shadow_t2,0.2075,5843566.75,28.330759999999998,12644.380694444444
compound_shift,compound-shift-qualification-p17,adaptive,str_mlo_nmaxinflights_1,0.09458333333333332,3817708.0,29.50296,6951.497638888889
compound_shift,compound-shift-qualification-p17,adaptive,score_aware_t2_v2,0.2875,5455509.75,29.49496,14630.582083333333
compound_shift,compound-shift-qualification-p17,adaptive,distributional_shadow_t2,0.26569444444444446,5872101.25,29.49444,14114.745833333334
compound_shift,compound-shift-qualification-p18,fixed,str_mlo_nmaxinflights_1,0.027256944444444445,3107876.25,40.2272,4837.617534722222
compound_shift,compound-shift-qualification-p18,fixed,score_aware_t2_v2,0.050347222222222224,3911205.75,40.21628,6987.9625
compound_shift,compound-shift-qualification-p18,fixed,distributional_shadow_t2,0.04565972222222222,3895725.25,40.21164,6895.640798611112
compound_shift,compound-shift-qualification-p18,adaptive,str_mlo_nmaxinflights_1,0.027083333333333334,2380180.75,40.22708,4270.741493055555
compound_shift,compound-shift-qualification-p18,adaptive,score_aware_t2_v2,0.052256944444444446,3379688.25,40.22116,6438.256076388889
compound_shift,compound-shift-qualification-p18,adaptive,distributional_shadow_t2,0.059548611111111115,3223900.75,40.21928,6936.304166666667
compound_shift,compound-shift-qualification-p19,fixed,str_mlo_nmaxinflights_1,0.08944444444444444,5171193.0,22.75584,8095.55375
compound_shift,compound-shift-qualification-p19,fixed,score_aware_t2_v2,0.2713888888888889,7126437.75,22.74832,15553.91138888889
compound_shift,compound-shift-qualification-p19,fixed,distributional_shadow_t2,0.26416666666666666,7172107.5,22.74736,15445.475277777778
compound_shift,compound-shift-qualification-p19,adaptive,str_mlo_nmaxinflights_1,0.09236111111111112,4798247.75,22.76108,7660.744722222223
compound_shift,compound-shift-qualification-p19,adaptive,score_aware_t2_v2,0.27958333333333335,7154792.75,22.65908,15351.447638888889
compound_shift,compound-shift-qualification-p19,adaptive,distributional_shadow_t2,0.26125,7401515.75,22.65424,15065.482083333332
compound_shift,compound-shift-qualification-p20,fixed,str_mlo_nmaxinflights_1,0.8323148148148148,11499697.5,48.62504,19765.254074074073
compound_shift,compound-shift-qualification-p20,fixed,score_aware_t2_v2,0.8413888888888889,7959205.75,48.30832,20005.130925925925
compound_shift,compound-shift-qualification-p20,fixed,distributional_shadow_t2,0.8391666666666666,8341329.25,48.30328,19978.854444444445
compound_shift,compound-shift-qualification-p20,adaptive,str_mlo_nmaxinflights_1,0.7819444444444444,16155765.75,46.51944,18430.912685185187
compound_shift,compound-shift-qualification-p20,adaptive,score_aware_t2_v2,0.8982407407407408,8334642.0,48.3798,20777.543796296297
compound_shift,compound-shift-qualification-p20,adaptive,distributional_shadow_t2,0.8975,8957844.75,48.374880000000005,20761.939814814814
compound_shift,compound-shift-qualification-p21,fixed,str_mlo_nmaxinflights_1,0.10703703703703704,6565126.0,21.27968,6275.735185185185
compound_shift,compound-shift-qualification-p21,fixed,score_aware_t2_v2,0.17342592592592593,7873673.25,22.12932,8043.051851851852
compound_shift,compound-shift-qualification-p21,fixed,distributional_shadow_t2,0.1575925925925926,8164040.0,22.12868,7765.014722222222
compound_shift,compound-shift-qualification-p21,adaptive,str_mlo_nmaxinflights_1,0.1648148148148148,8228608.75,22.13716,7584.729074074074
compound_shift,compound-shift-qualification-p21,adaptive,score_aware_t2_v2,0.26981481481481484,9845235.25,21.85568,9933.79824074074
compound_shift,compound-shift-qualification-p21,adaptive,distributional_shadow_t2,0.22574074074074074,10282886.5,21.85564,9250.962870370371
compound_shift,compound-shift-qualification-p22,fixed,str_mlo_nmaxinflights_1,0.9981481481481481,5554671.666666667,63.25477333333333,41612.05023148149
compound_shift,compound-shift-qualification-p22,fixed,score_aware_t2_v2,0.9983796296296297,2499543.6666666665,63.50522666666666,41630.35162037037
compound_shift,compound-shift-qualification-p22,fixed,distributional_shadow_t2,0.9990740740740741,2383626.3333333335,63.78832,41648.4900462963
compound_shift,compound-shift-qualification-p22,adaptive,str_mlo_nmaxinflights_1,0.9997685185185184,6185035.666666667,63.440693333333336,41661.38009259259
compound_shift,compound-shift-qualification-p22,adaptive,score_aware_t2_v2,0.9997685185185184,2595055.0,63.55648,41658.44212962963
compound_shift,compound-shift-qualification-p22,adaptive,distributional_shadow_t2,0.9997685185185184,2423881.6666666665,63.57749333333334,41658.44212962963
compound_shift,compound-shift-qualification-p23,fixed,str_mlo_nmaxinflights_1,0.7440277777777777,6588315.5,62.20384,27372.527777777777
compound_shift,compound-shift-qualification-p23,fixed,score_aware_t2_v2,0.84875,4080588.5,64.06448,30166.46388888889
compound_shift,compound-shift-qualification-p23,fixed,distributional_shadow_t2,0.8525,4318488.25,63.972319999999996,30283.315416666665
compound_shift,compound-shift-qualification-p23,adaptive,str_mlo_nmaxinflights_1,0.8369444444444445,10131117.0,63.78016,29726.487083333333
compound_shift,compound-shift-qualification-p23,adaptive,score_aware_t2_v2,0.9047222222222222,5589284.0,63.9186,31252.153055555555
compound_shift,compound-shift-qualification-p23,adaptive,distributional_shadow_t2,0.9047222222222222,5907904.5,63.848800000000004,31255.250416666666
