mode,family_id,scenario_id,parameter_sample,seed,run,arm_id,run_id,generated_frame_count,completed_frame_count,incomplete_frame_count,deadline_miss_count,all_generated_deadline_miss_rate,all_generated_censored_mean_us,sender_airtime_us,background_throughput_mbps
adaptive,radio_propagation,radio-propagation-qualification-p17,17,21007,1,distributional_shadow_t2,78ca561dfa71eacf0721,1800,274,1526,1526,0.8477777777777777,30120.051111111112,31815396.0,26.16608
adaptive,obss_intensity,obss-intensity-qualification-p21,21,21055,1,str_mlo_nmaxinflights_1,7cff5b15c3990265080a,1800,1744,56,56,0.03111111111111111,5865.690555555556,4280846.0,39.51770453333333
adaptive,video_workload,video-workload-qualification-p22,22,21123,1,str_mlo_nmaxinflights_1,7d157f9cf2bd5106dd7a,2700,2696,4,4,0.0014814814814814814,1532.1692592592592,3355098.0,26.47088
adaptive,obss_intensity,obss-intensity-qualification-p22,22,21057,1,str_mlo_nmaxinflights_1,7dfcc2fb7b5a590ba9e2,1800,1623,177,177,0.09833333333333333,8131.389444444444,4670305.0,47.22843306666667
adaptive,obss_intensity,obss-intensity-qualification-p23,23,21063,1,str_mlo_nmaxinflights_1,7e6ab52ebeb3037d83ea,1800,1775,25,25,0.013888888888888888,3145.9172222222223,3150629.0,18.02904
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p18,18,21075,1,score_aware_t2_v2,80bb6b5c7418ad9c14c3,1800,1782,18,18,0.01,3646.822222222222,4241425.0,26.67856
adaptive,obss_intensity,obss-intensity-qualification-p18,18,21043,1,score_aware_t2_v2,81214969272897af4b5e,1800,1760,40,40,0.022222222222222223,3881.8716666666664,3685158.0,42.11664
adaptive,obss_intensity,obss-intensity-qualification-p21,21,21053,1,distributional_shadow_t2,8153e36ddc93c1a5695e,1800,1643,157,157,0.08722222222222223,8368.578333333333,6480058.0,38.937540266666666
adaptive,radio_propagation,radio-propagation-qualification-p19,19,21013,1,score_aware_t2_v2,8538e1b2498e60ca8600,1800,1774,26,26,0.014444444444444444,4343.614444444444,4745397.0,27.10096
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p19,19,21077,1,str_mlo_nmaxinflights_1,8589a5bed3a800d2a8c4,1800,1771,29,29,0.01611111111111111,4473.1,4088475.0,26.70416
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p19,19,21079,1,score_aware_t2_v2,86a3e908fb4b9ccb9588,1800,1798,2,2,0.0011111111111111111,1908.1744444444444,2576530.0,26.52352
adaptive,radio_propagation,radio-propagation-qualification-p23,23,21031,1,score_aware_t2_v2,889f67cc38e862247056,1800,317,1483,1483,0.8238888888888889,29766.74611111111,25616156.0,25.96016
adaptive,radio_propagation,radio-propagation-qualification-p21,21,21023,1,distributional_shadow_t2,88c478e459784a00cf20,1800,1785,15,15,0.008333333333333333,3660.3305555555557,4676278.0,26.30144
adaptive,obss_intensity,obss-intensity-qualification-p17,17,21037,1,distributional_shadow_t2,89d4d5527a4d1b64629b,1800,877,923,923,0.5127777777777778,21657.89222222222,6573283.0,74.50064
adaptive,obss_intensity,obss-intensity-qualification-p16,16,21033,1,score_aware_t2_v2,8cb9a5f3d3266ceb281a,1800,1641,159,159,0.08833333333333333,7284.816666666667,5057655.0,29.91824
adaptive,radio_propagation,radio-propagation-qualification-p19,19,21015,1,distributional_shadow_t2,8d456c40ca40eba71d58,1800,1767,33,33,0.018333333333333333,4521.313888888889,5545924.0,26.2536
adaptive,obss_intensity,obss-intensity-qualification-p19,19,21045,1,distributional_shadow_t2,8d626a0fe7cf583cd19c,1800,1176,624,624,0.3466666666666667,16764.362222222222,7205354.0,52.67064
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p23,23,21093,1,str_mlo_nmaxinflights_1,902c4cb02a853a483060,1800,1781,19,19,0.010555555555555556,3857.911111111111,3735226.0,26.4664
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p21,21,21085,1,str_mlo_nmaxinflights_1,91fcc368848a17e71d1b,1800,1788,12,12,0.006666666666666667,2724.4994444444446,2954100.0,27.08032
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p16,16,21065,1,score_aware_t2_v2,928589af8894ac16921e,1800,1784,16,16,0.008888888888888889,3040.195,3786249.0,26.9456
adaptive,obss_intensity,obss-intensity-qualification-p16,16,21035,1,score_aware_t2_v2,939ac997e0e96929035a,1800,1718,82,82,0.04555555555555556,5535.047222222222,5142376.0,30.49248
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p21,21,21087,1,str_mlo_nmaxinflights_1,9493dda5db8c34dbec49,1800,1769,31,31,0.017222222222222222,4720.145555555556,4444852.0,27.37088
adaptive,radio_propagation,radio-propagation-qualification-p20,20,21019,1,str_mlo_nmaxinflights_1,94b95fe6ff1549d627b3,1800,1730,70,70,0.03888888888888889,7371.883333333333,6859214.0,26.65952
adaptive,obss_intensity,obss-intensity-qualification-p16,16,21033,1,distributional_shadow_t2,94ea526092ff672caa26,1800,1693,107,107,0.059444444444444446,6174.098333333333,5105057.0,29.91776
adaptive,video_workload,video-workload-qualification-p20,20,21115,1,score_aware_t2_v2,96e92f011c0e97757d1a,2700,2678,22,22,0.008148148148148147,2136.564074074074,3753158.0,26.30688
adaptive,radio_propagation,radio-propagation-qualification-p16,16,21001,1,distributional_shadow_t2,9767ee6fb7f054cbbf8b,1800,1800,0,0,0.0,1470.0327777777777,2316471.0,26.64384
adaptive,video_workload,video-workload-qualification-p21,21,21117,1,distributional_shadow_t2,9845532e247c6456c682,1800,1783,17,17,0.009444444444444445,2919.1111111111113,3588745.0,26.27056
adaptive,obss_intensity,obss-intensity-qualification-p20,20,21049,1,str_mlo_nmaxinflights_1,9afef8f7c1a3b4631f25,1800,2,1798,1798,0.9988888888888889,33302.30222222222,3916087.0,69.90664
adaptive,obss_intensity,obss-intensity-qualification-p22,22,21057,1,score_aware_t2_v2,9b42d2955660dd6a849f,1800,1577,223,223,0.1238888888888889,9251.98,6015238.0,47.21960106666667
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p16,16,21067,1,str_mlo_nmaxinflights_1,9d8ef9af6c163da6f4a0,1800,1791,9,9,0.005,2483.5044444444443,2880157.0,26.33344
adaptive,obss_intensity,obss-intensity-qualification-p20,20,21049,1,score_aware_t2_v2,9ffc165938dc5e1eafec,1800,1,1799,1799,0.9994444444444445,33329.041666666664,2280860.0,69.14944
adaptive,radio_propagation,radio-propagation-qualification-p18,18,21011,1,distributional_shadow_t2,a0d13831d545b7ac6006,1800,1772,28,28,0.015555555555555555,4318.537222222222,4622864.0,26.7344
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p19,19,21077,1,score_aware_t2_v2,a128428400a417d3ad1b,1800,1783,17,17,0.009444444444444445,4257.711666666667,4785858.0,26.70416
adaptive,video_workload,video-workload-qualification-p17,17,21101,1,score_aware_t2_v2,a23e528078e183a5ff74,3600,3594,6,6,0.0016666666666666668,2089.5030555555554,6169563.0,27.1496
adaptive,obss_intensity,obss-intensity-qualification-p16,16,21035,1,distributional_shadow_t2,a3e69952bc9dece4941f,1800,1721,79,79,0.04388888888888889,5469.761666666666,5147142.0,30.49248
adaptive,radio_propagation,radio-propagation-qualification-p16,16,21003,1,str_mlo_nmaxinflights_1,a4ee1d60068dbb1bdeb8,1800,1799,1,1,0.0005555555555555556,1592.7905555555556,2398526.0,27.1808
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p20,20,21081,1,score_aware_t2_v2,a51449b8b24c90021019,1800,1797,3,3,0.0016666666666666668,2455.603888888889,3248551.0,25.29168
adaptive,obss_intensity,obss-intensity-qualification-p18,18,21043,1,str_mlo_nmaxinflights_1,a54de809c84fbc19f0e0,1800,1781,19,19,0.010555555555555556,3062.51,2843105.0,42.11456
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p18,18,21073,1,distributional_shadow_t2,a5cecc89f7f45a3693c8,1800,1707,93,93,0.051666666666666666,6628.32,6014123.0,26.86048
adaptive,video_workload,video-workload-qualification-p22,22,21121,1,score_aware_t2_v2,a6b59d9a96fa0d13f1d4,2700,2684,16,16,0.005925925925925926,2409.467777777778,4763740.0,27.51008
adaptive,radio_propagation,radio-propagation-qualification-p21,21,21023,1,score_aware_t2_v2,a79f106f2dc27a9abbad,1800,1781,19,19,0.010555555555555556,3882.777777777778,4437693.0,26.3016
adaptive,radio_propagation,radio-propagation-qualification-p20,20,21019,1,score_aware_t2_v2,a84e8be0a11ab7101532,1800,1636,164,164,0.09111111111111111,10390.17111111111,9414066.0,26.65952
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p20,20,21083,1,str_mlo_nmaxinflights_1,a958d27f23b1a69bc802,1800,1782,18,18,0.01,3346.0816666666665,3082902.0,27.28768
adaptive,video_workload,video-workload-qualification-p19,19,21109,1,score_aware_t2_v2,ac73f4a911cd794fc42d,1800,1774,26,26,0.014444444444444444,3998.7105555555554,4226319.0,26.16192
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p21,21,21085,1,distributional_shadow_t2,ae79e028384d0d030f35,1800,1795,5,5,0.002777777777777778,2081.0194444444446,3368092.0,27.08352
adaptive,video_workload,video-workload-qualification-p16,16,21097,1,distributional_shadow_t2,b0a99b3ecaab8351b3ca,3600,3439,161,161,0.04472222222222222,3240.1241666666665,6810074.0,25.70816
adaptive,radio_propagation,radio-propagation-qualification-p22,22,21025,1,score_aware_t2_v2,b3e1792ac71aff615693,1800,1800,0,0,0.0,1656.1727777777778,2088970.0,26.68016
adaptive,radio_propagation,radio-propagation-qualification-p20,20,21017,1,score_aware_t2_v2,b4a1b92eb2ffd93d2941,1800,1782,18,18,0.01,4400.051111111111,5824856.0,27.31952
adaptive,obss_intensity,obss-intensity-qualification-p21,21,21053,1,str_mlo_nmaxinflights_1,b6495a02c54073819d39,1800,1729,71,71,0.03944444444444444,5273.822777777777,4312110.0,38.946176
adaptive,video_workload,video-workload-qualification-p18,18,21107,1,str_mlo_nmaxinflights_1,b7130fd1f75bf5c9e42b,1440,1421,19,19,0.013194444444444444,4976.601388888889,3783260.0,26.8808
adaptive,video_workload,video-workload-qualification-p18,18,21105,1,distributional_shadow_t2,b7385f24761ac9327577,1440,1431,9,9,0.00625,2385.2208333333333,3345572.0,25.91824
adaptive,radio_propagation,radio-propagation-qualification-p23,23,21029,1,distributional_shadow_t2,b7c10ea8ff391741689a,1800,369,1431,1431,0.795,28590.77666666667,26927210.0,26.33376
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p20,20,21083,1,score_aware_t2_v2,b8cf9c48b000c624ee42,1800,1799,1,1,0.0005555555555555556,2064.197777777778,2744324.0,27.28768
adaptive,video_workload,video-workload-qualification-p23,23,21125,1,str_mlo_nmaxinflights_1,ba86d1fd85a98ec736ce,1440,1435,5,5,0.003472222222222222,1355.0472222222222,1118998.0,26.6408
adaptive,obss_intensity,obss-intensity-qualification-p17,17,21039,1,score_aware_t2_v2,bb4e20db5262f0e3a8d9,1800,468,1332,1332,0.74,28514.57222222222,6237668.0,68.07536
adaptive,obss_intensity,obss-intensity-qualification-p21,21,21055,1,score_aware_t2_v2,bd8170ea94af60fc0f4b,1800,1724,76,76,0.042222222222222223,6073.158888888889,4992955.0,39.51534933333333
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p21,21,21085,1,score_aware_t2_v2,bdc7d28787460e312646,1800,1795,5,5,0.002777777777777778,2198.2561111111113,2971976.0,27.08336
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p19,19,21077,1,distributional_shadow_t2,bf63c68641cb7d0e6ba9,1800,1782,18,18,0.01,4181.966666666666,4879258.0,26.70192
adaptive,video_workload,video-workload-qualification-p19,19,21111,1,score_aware_t2_v2,bf682d1ef1f390a4ee2c,1800,1771,29,29,0.01611111111111111,4007.9211111111113,4183240.0,26.32208
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p18,18,21075,1,distributional_shadow_t2,c03ea0640602acd00494,1800,1785,15,15,0.008333333333333333,3605.6711111111113,4229853.0,26.67856
adaptive,video_workload,video-workload-qualification-p16,16,21097,1,str_mlo_nmaxinflights_1,c48a5ee0def507f18f74,3600,3519,81,81,0.0225,2581.0261111111113,5036641.0,25.7128
adaptive,radio_propagation,radio-propagation-qualification-p17,17,21007,1,str_mlo_nmaxinflights_1,c7451fcda16397a84cc7,1800,736,1064,1064,0.5911111111111111,24725.477222222224,25799730.0,26.17408
adaptive,video_workload,video-workload-qualification-p19,19,21111,1,str_mlo_nmaxinflights_1,c75e02e93a6f6a8d36ef,1800,1773,27,27,0.015,3836.4383333333335,3384574.0,26.32096
adaptive,radio_propagation,radio-propagation-qualification-p19,19,21013,1,distributional_shadow_t2,c804a32280772d7e0c39,1800,1773,27,27,0.015,4202.296111111111,4798090.0,27.10096
adaptive,radio_propagation,radio-propagation-qualification-p23,23,21031,1,str_mlo_nmaxinflights_1,c80b297e08ff0d72b7da,1800,798,1002,1002,0.5566666666666666,24351.610555555555,24343836.0,25.95488
adaptive,obss_intensity,obss-intensity-qualification-p20,20,21051,1,score_aware_t2_v2,c89c0f0b1461e8fa89b3,1800,9,1791,1791,0.995,33228.40222222222,5920520.0,73.63384
adaptive,video_workload,video-workload-qualification-p23,23,21127,1,score_aware_t2_v2,cb82f7e76e2ab9a1930f,1440,1427,13,13,0.009027777777777777,3055.0694444444443,2465050.0,27.38752
adaptive,video_workload,video-workload-qualification-p16,16,21099,1,str_mlo_nmaxinflights_1,cb9f06de099b47946a74,3600,3589,11,11,0.0030555555555555557,1289.3258333333333,3608775.0,26.40448
adaptive,video_workload,video-workload-qualification-p17,17,21101,1,distributional_shadow_t2,cc12889ad1ec22ef6b08,3600,3595,5,5,0.001388888888888889,2087.965,6038294.0,27.14976
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p22,22,21089,1,distributional_shadow_t2,cf0c909013cb3311b646,1800,1698,102,102,0.056666666666666664,6430.857777777778,5497141.0,27.62016
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p22,22,21091,1,distributional_shadow_t2,d0e0d86c39a915fdb67a,1800,1740,60,60,0.03333333333333333,5613.515555555556,5424855.0,26.36896
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p18,18,21075,1,str_mlo_nmaxinflights_1,d22daf74604285cc74ce,1800,1778,22,22,0.012222222222222223,3674.0461111111113,3882049.0,26.67856
adaptive,obss_intensity,obss-intensity-qualification-p17,17,21037,1,score_aware_t2_v2,d303ace0c5904607242a,1800,877,923,923,0.5127777777777778,21657.996666666666,6616663.0,74.56384
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p23,23,21095,1,score_aware_t2_v2,d738fdfda18bb36571ed,1800,1755,45,45,0.025,4644.176666666666,5502754.0,26.77056
adaptive,radio_propagation,radio-propagation-qualification-p18,18,21011,1,score_aware_t2_v2,d7b7018149eb55260565,1800,1774,26,26,0.014444444444444444,4342.012222222223,4539878.0,26.7344
adaptive,video_workload,video-workload-qualification-p18,18,21107,1,score_aware_t2_v2,d98516ee635a63b2aa01,1440,1423,17,17,0.011805555555555555,4229.095138888889,4024308.0,26.87808
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p20,20,21081,1,str_mlo_nmaxinflights_1,da172758143a473a3180,1800,1797,3,3,0.0016666666666666668,3088.7555555555555,3405253.0,25.29168
adaptive,obss_intensity,obss-intensity-qualification-p19,19,21047,1,str_mlo_nmaxinflights_1,db88a4ac364e5d44194a,1800,1471,329,329,0.1827777777777778,10939.611111111111,4432990.0,52.49072
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p20,20,21083,1,distributional_shadow_t2,dba671edf02dd7fe5e22,1800,1800,0,0,0.0,1992.2877777777778,3092234.0,27.28768
adaptive,radio_propagation,radio-propagation-qualification-p19,19,21013,1,str_mlo_nmaxinflights_1,dc42d2f2275602dbb173,1800,1760,40,40,0.022222222222222223,4478.740555555555,4055861.0,27.10048
adaptive,video_workload,video-workload-qualification-p16,16,21099,1,score_aware_t2_v2,dcee4ca13788c7ad33dd,3600,3597,3,3,0.0008333333333333334,1237.04,3421990.0,26.3968
adaptive,obss_intensity,obss-intensity-qualification-p18,18,21043,1,distributional_shadow_t2,ddeeefe5ab6338a2f21b,1800,1745,55,55,0.030555555555555555,4339.246666666667,3587633.0,42.11744
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p19,19,21079,1,distributional_shadow_t2,df13211c803a19610f3b,1800,1800,0,0,0.0,1789.7194444444444,2857043.0,26.52384
adaptive,video_workload,video-workload-qualification-p23,23,21125,1,score_aware_t2_v2,dfaac1d726a22ea4c67f,1440,1439,1,1,0.0006944444444444445,1231.0083333333334,1107484.0,26.63728
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p17,17,21069,1,score_aware_t2_v2,e32ded537f79691f8884,1800,1791,9,9,0.005,3204.2766666666666,4194157.0,27.43152
adaptive,video_workload,video-workload-qualification-p23,23,21125,1,distributional_shadow_t2,eac7b1de7bcc79014e17,1440,1439,1,1,0.0006944444444444445,1178.6583333333333,1284296.0,26.6368
adaptive,obss_intensity,obss-intensity-qualification-p23,23,21061,1,distributional_shadow_t2,ebf6414fa024bc5c460a,1800,1794,6,6,0.0033333333333333335,2400.5116666666668,3981363.0,18.78848
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p19,19,21079,1,str_mlo_nmaxinflights_1,ec8f2af3e12946ca9fe6,1800,1797,3,3,0.0016666666666666668,2017.9233333333334,2558331.0,26.52192
adaptive,video_workload,video-workload-qualification-p22,22,21121,1,distributional_shadow_t2,ef12dee0a15f249b8e36,2700,2687,13,13,0.004814814814814815,2374.9181481481482,4710797.0,27.50976
adaptive,obss_intensity,obss-intensity-qualification-p23,23,21061,1,score_aware_t2_v2,f31b25b1f32af0034138,1800,1792,8,8,0.0044444444444444444,2480.7322222222224,3730225.0,18.78848
adaptive,video_workload,video-workload-qualification-p21,21,21119,1,score_aware_t2_v2,f3a7065aa5ca18254c49,1800,1799,1,1,0.0005555555555555556,1529.1255555555556,2097295.0,27.1432
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p21,21,21087,1,distributional_shadow_t2,f4178f4aa934d1335d59,1800,1762,38,38,0.021111111111111112,4635.81,5327012.0,27.33872
adaptive,video_workload,video-workload-qualification-p16,16,21099,1,distributional_shadow_t2,f418d573a6916e37a758,3600,3599,1,1,0.0002777777777777778,1197.1108333333334,3510173.0,26.3968
adaptive,radio_propagation,radio-propagation-qualification-p23,23,21029,1,score_aware_t2_v2,f4cb8cfa72333b322e64,1800,217,1583,1583,0.8794444444444445,30789.615,26367950.0,26.33392
adaptive,obss_intensity,obss-intensity-qualification-p22,22,21059,1,score_aware_t2_v2,f7bbce7b55aad8a6b0ba,1800,1778,22,22,0.012222222222222223,3593.7644444444445,3402428.0,45.7056
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p17,17,21069,1,distributional_shadow_t2,f877fe8c4cbca619a535,1800,1790,10,10,0.005555555555555556,3387.9383333333335,4199428.0,27.43152
adaptive,radio_propagation,radio-propagation-qualification-p22,22,21025,1,str_mlo_nmaxinflights_1,f888666aac9df9aac5ae,1800,1797,3,3,0.0016666666666666668,1644.6405555555555,2137081.0,26.68272
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p23,23,21093,1,score_aware_t2_v2,f8c170c22de1615bec99,1800,1766,34,34,0.01888888888888889,4419.695555555556,4674947.0,26.4664
adaptive,obss_intensity,obss-intensity-qualification-p20,20,21051,1,distributional_shadow_t2,fb62a90fa3f988ba6682,1800,1,1799,1799,0.9994444444444445,33316.67277777778,5748545.0,74.04632
adaptive,obss_intensity,obss-intensity-qualification-p19,19,21045,1,score_aware_t2_v2,fc7a6ae26c51c5ede6f4,1800,1105,695,695,0.3861111111111111,17741.205,6837496.0,52.65816
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p22,22,21091,1,str_mlo_nmaxinflights_1,ff3178732f4bcfcd89e2,1800,1743,57,57,0.03166666666666667,5005.455555555555,3921796.0,26.36896
adaptive,obss_intensity,obss-intensity-qualification-p16,16,21036,1,str_mlo_nmaxinflights_1,00181284c415765ad4de,1800,1780,20,20,0.011111111111111112,3126.475,3188901.0,30.49296
adaptive,obss_intensity,obss-intensity-qualification-p23,23,21064,1,str_mlo_nmaxinflights_1,005d64e63c5b9405f351,1800,1694,106,106,0.058888888888888886,5185.213333333333,4274612.0,17.6456
adaptive,legacy_coexistence,legacy-coexistence-qualification-p21,21,21150,1,distributional_shadow_t2,00ad4576a07134f2391a,1800,1366,434,434,0.2411111111111111,13693.780555555555,5574148.0,26.83744
adaptive,video_workload,video-workload-qualification-p18,18,21106,1,str_mlo_nmaxinflights_1,014ba598f09d2aecc8fe,1440,1415,25,25,0.017361111111111112,4840.659027777778,3348690.0,27.52096
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p18,18,21074,1,score_aware_t2_v2,034494ed93bc95ed3b20,1800,1782,18,18,0.01,3618.6483333333335,4638926.0,26.28144
adaptive,obss_intensity,obss-intensity-qualification-p19,19,21046,1,str_mlo_nmaxinflights_1,05208e7a96521063d62c,1800,927,873,873,0.485,22635.94,12299351.0,52.7696
adaptive,legacy_coexistence,legacy-coexistence-qualification-p20,20,21146,1,score_aware_t2_v2,058d44260279e5d5ae6d,1800,1453,347,347,0.19277777777777777,11936.011666666667,7374196.0,26.77712
adaptive,legacy_coexistence,legacy-coexistence-qualification-p23,23,21160,1,distributional_shadow_t2,074d410ad56908a002e1,1800,1597,203,203,0.11277777777777778,8992.305555555555,5695231.0,25.98656
adaptive,video_workload,video-workload-qualification-p22,22,21122,1,str_mlo_nmaxinflights_1,08192368d4ec62a3d4b7,2700,2614,86,86,0.03185185185185185,3995.3144444444442,5390608.0,26.21632
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p20,20,21084,1,distributional_shadow_t2,08aff76cd52260468e8a,1800,1739,61,61,0.03388888888888889,6101.586111111111,6267318.0,26.7408
adaptive,video_workload,video-workload-qualification-p21,21,21120,1,str_mlo_nmaxinflights_1,094070a8d77ef8567673,1800,1766,34,34,0.01888888888888889,3188.2483333333334,2814347.0,26.61856
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p23,23,21096,1,distributional_shadow_t2,098b8f9983db0220417c,1800,1785,15,15,0.008333333333333333,3119.9005555555555,3739555.0,27.20448
adaptive,obss_intensity,obss-intensity-qualification-p22,22,21060,1,str_mlo_nmaxinflights_1,0a1ddcfb39f0a3a71a58,1800,1575,225,225,0.125,8990.904444444444,5054329.0,46.7436544
adaptive,video_workload,video-workload-qualification-p16,16,21098,1,score_aware_t2_v2,0a5ef5fdf4b2983f2175,3600,3469,131,131,0.03638888888888889,3178.745,6218449.0,26.43808
adaptive,compound_shift,compound-shift-qualification-p18,18,21170,1,str_mlo_nmaxinflights_1,0b3081ec499730da599a,1440,1420,20,20,0.013888888888888888,3421.315972222222,2086417.0,40.22048
adaptive,legacy_coexistence,legacy-coexistence-qualification-p18,18,21140,1,str_mlo_nmaxinflights_1,0b9eb7a61f9f41d0680e,1800,1503,297,297,0.165,10375.576111111111,5416494.0,26.87072
adaptive,video_workload,video-workload-qualification-p23,23,21126,1,score_aware_t2_v2,0e970df5b38b7772ae7e,1440,1432,8,8,0.005555555555555556,2360.9861111111113,1884464.0,25.83664
adaptive,obss_intensity,obss-intensity-qualification-p18,18,21044,1,distributional_shadow_t2,0f46cfc66ea69f25084c,1800,1530,270,270,0.15,10778.726666666667,7168796.0,40.3016
adaptive,compound_shift,compound-shift-qualification-p20,20,21180,1,str_mlo_nmaxinflights_1,0f8c78ec58591d69f6fb,2700,37,2663,2663,0.9862962962962963,22034.834444444445,16435139.0,47.60144
adaptive,legacy_coexistence,legacy-coexistence-qualification-p22,22,21154,1,score_aware_t2_v2,10490819ede00bedb617,1800,263,1537,1537,0.8538888888888889,30642.19,6360432.0,24.93952
adaptive,radio_propagation,radio-propagation-qualification-p20,20,21018,1,str_mlo_nmaxinflights_1,10a3a93a5b2524da3a3c,1800,1598,202,202,0.11222222222222222,9944.902777777777,7221786.0,26.61824
adaptive,radio_propagation,radio-propagation-qualification-p16,16,21002,1,distributional_shadow_t2,115a910301f9a5eb525b,1800,1788,12,12,0.006666666666666667,2969.228888888889,4043269.0,26.83152
adaptive,compound_shift,compound-shift-qualification-p23,23,21190,1,score_aware_t2_v2,115ac634a69328030849,1800,590,1210,1210,0.6722222222222223,25965.95111111111,6372607.0,68.30272
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p20,20,21082,1,score_aware_t2_v2,11ffb949683d33829545,1800,1728,72,72,0.04,5656.132777777778,6092649.0,26.53296
adaptive,legacy_coexistence,legacy-coexistence-qualification-p17,17,21134,1,str_mlo_nmaxinflights_1,12520925990c1ef33ec7,1800,1481,319,319,0.17722222222222223,10696.335555555555,4372757.0,26.64032
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p22,22,21092,1,distributional_shadow_t2,1462ec65551b8534b7e6,1800,1791,9,9,0.005,2700.987222222222,4205926.0,26.06784
adaptive,compound_shift,compound-shift-qualification-p19,19,21176,1,score_aware_t2_v2,14b2afb5f431159a64b9,1800,1402,398,398,0.22111111111111112,13628.765555555556,6304374.0,22.436
adaptive,obss_intensity,obss-intensity-qualification-p19,19,21048,1,score_aware_t2_v2,1572ef3d01691dfb929d,1800,1368,432,432,0.24,13813.41888888889,5366240.0,51.8188
adaptive,radio_propagation,radio-propagation-qualification-p21,21,21022,1,distributional_shadow_t2,1580b8b478561dba4254,1800,1750,50,50,0.027777777777777776,5600.8422222222225,6456481.0,25.34784
adaptive,obss_intensity,obss-intensity-qualification-p21,21,21056,1,distributional_shadow_t2,1758286a42479a4df23a,1800,1777,23,23,0.012777777777777779,4050.7972222222224,4478415.0,39.83683413333333
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p17,17,21072,1,score_aware_t2_v2,17cef14efc1915831779,1800,1796,4,4,0.0022222222222222222,2234.1672222222223,2999861.0,25.912
adaptive,compound_shift,compound-shift-qualification-p20,20,21178,1,distributional_shadow_t2,1819a49a22985b739bf0,2700,160,2540,2540,0.9407407407407408,21429.161111111112,11022937.0,49.08608
adaptive,legacy_coexistence,legacy-coexistence-qualification-p18,18,21138,1,str_mlo_nmaxinflights_1,19e8013e2cad95068a23,1800,1571,229,229,0.1272222222222222,9370.636666666667,5128714.0,25.60624
adaptive,video_workload,video-workload-qualification-p18,18,21106,1,distributional_shadow_t2,1b49fa0497893a1b14dd,1440,1421,19,19,0.013194444444444444,4889.895138888889,4358411.0,27.52016
adaptive,compound_shift,compound-shift-qualification-p22,22,21186,1,str_mlo_nmaxinflights_1,1b674687ce676272465d,1440,0,1440,1440,1.0,41667.0,7179673.0,66.74
adaptive,legacy_coexistence,legacy-coexistence-qualification-p22,22,21154,1,distributional_shadow_t2,1cca109f9cebe3d5cf13,1800,274,1526,1526,0.8477777777777777,30538.745,7297554.0,24.91664
adaptive,video_workload,video-workload-qualification-p19,19,21112,1,str_mlo_nmaxinflights_1,1cd6b6b911c0709a1a73,1800,1788,12,12,0.006666666666666667,2998.072222222222,2926955.0,26.42464
adaptive,video_workload,video-workload-qualification-p21,21,21120,1,score_aware_t2_v2,1f83e2358245095c6cf6,1800,1781,19,19,0.010555555555555556,3428.3333333333335,3846178.0,26.61664
adaptive,video_workload,video-workload-qualification-p17,17,21102,1,str_mlo_nmaxinflights_1,1fc7eb7c9d9f548b0efe,3600,3443,157,157,0.043611111111111114,3507.376388888889,7263704.0,26.89744
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p17,17,21070,1,score_aware_t2_v2,2026006553ab6d672bb2,1800,1796,4,4,0.0022222222222222222,2770.2361111111113,4029857.0,27.30608
